"ano","dia","distribuido","total","ministro","mes","redistribuido"
2012,14,"31","31","MIN. ROSA WEBER",5,"0"
2012,14,"248","248","TOTAL",5,"0"
2012,15,"19","20","MIN. CELSO DE MELLO",5,"1"
2012,15,"23","23","MIN. MARCO AURÉLIO",5,"0"
2012,15,"23","23","MIN. GILMAR MENDES",5,"0"
2012,15,"22","23","MIN. CEZAR PELUSO",5,"1"
2012,15,"19","19","MIN. JOAQUIM BARBOSA",5,"0"
2012,15,"16","17","MIN. RICARDO LEWANDOWSKI",5,"1"
2012,15,"27","27","MIN. CÁRMEN LÚCIA",5,"0"
2012,15,"15","15","MIN. DIAS TOFFOLI",5,"0"
2012,15,"20","21","MIN. LUIZ FUX",5,"1"
2012,15,"20","20","MIN. ROSA WEBER",5,"0"
2012,15,"204","208","TOTAL",5,"4"
2012,16,"38","38","MIN. CELSO DE MELLO",5,"0"
2012,16,"33","33","MIN. MARCO AURÉLIO",5,"0"
2012,16,"26","26","MIN. GILMAR MENDES",5,"0"
2012,16,"38","38","MIN. CEZAR PELUSO",5,"0"
2012,16,"27","27","MIN. JOAQUIM BARBOSA",5,"0"
2012,16,"32","32","MIN. RICARDO LEWANDOWSKI",5,"0"
2012,16,"31","31","MIN. CÁRMEN LÚCIA",5,"0"
2012,16,"45","45","MIN. DIAS TOFFOLI",5,"0"
2012,16,"38","38","MIN. LUIZ FUX",5,"0"
2012,16,"30","30","MIN. ROSA WEBER",5,"0"
2012,16,"338","338","TOTAL",5,"0"
2012,17,"32","32","MIN. CELSO DE MELLO",5,"0"
2012,17,"25","25","MIN. MARCO AURÉLIO",5,"0"
2012,17,"26","26","MIN. GILMAR MENDES",5,"0"
2012,17,"41","41","MIN. CEZAR PELUSO",5,"0"
2012,17,"30","30","MIN. JOAQUIM BARBOSA",5,"0"
2012,17,"28","28","MIN. RICARDO LEWANDOWSKI",5,"0"
2012,17,"23","24","MIN. CÁRMEN LÚCIA",5,"1"
2012,17,"23","24","MIN. DIAS TOFFOLI",5,"1"
2012,17,"33","33","MIN. LUIZ FUX",5,"0"
2012,17,"32","32","MIN. ROSA WEBER",5,"0"
2012,17,"293","295","TOTAL",5,"2"
2012,18,"19","19","MIN. CELSO DE MELLO",5,"0"
2012,18,"17","17","MIN. MARCO AURÉLIO",5,"0"
2012,18,"22","22","MIN. GILMAR MENDES",5,"0"
2012,18,"20","21","MIN. CEZAR PELUSO",5,"1"
2012,18,"16","16","MIN. JOAQUIM BARBOSA",5,"0"
2012,18,"15","15","MIN. RICARDO LEWANDOWSKI",5,"0"
2012,18,"20","20","MIN. CÁRMEN LÚCIA",5,"0"
2012,18,"19","19","MIN. DIAS TOFFOLI",5,"0"
2012,18,"15","17","MIN. LUIZ FUX",5,"2"
2012,18,"24","24","MIN. ROSA WEBER",5,"0"
2012,18,"187","190","TOTAL",5,"3"
2012,21,"26","26","MIN. CELSO DE MELLO",5,"0"
2012,21,"26","26","MIN. MARCO AURÉLIO",5,"0"
2012,21,"32","32","MIN. GILMAR MENDES",5,"0"
2012,21,"22","22","MIN. CEZAR PELUSO",5,"0"
2012,21,"21","21","MIN. JOAQUIM BARBOSA",5,"0"
2012,21,"29","29","MIN. RICARDO LEWANDOWSKI",5,"0"
2012,21,"14","14","MIN. CÁRMEN LÚCIA",5,"0"
2012,21,"20","20","MIN. DIAS TOFFOLI",5,"0"
2012,21,"16","16","MIN. LUIZ FUX",5,"0"
2012,21,"31","31","MIN. ROSA WEBER",5,"0"
2012,21,"237","237","TOTAL",5,"0"
2012,22,"24","24","MIN. CELSO DE MELLO",5,"0"
2012,22,"14","14","MIN. MARCO AURÉLIO",5,"0"
2012,22,"23","23","MIN. GILMAR MENDES",5,"0"
2012,22,"26","26","MIN. CEZAR PELUSO",5,"0"
2012,22,"37","37","MIN. JOAQUIM BARBOSA",5,"0"
2012,22,"10","10","MIN. RICARDO LEWANDOWSKI",5,"0"
2012,22,"15","15","MIN. CÁRMEN LÚCIA",5,"0"
2012,22,"16","16","MIN. DIAS TOFFOLI",5,"0"
2012,22,"28","28","MIN. LUIZ FUX",5,"0"
2012,22,"21","21","MIN. ROSA WEBER",5,"0"
2012,22,"214","214","TOTAL",5,"0"
2012,23,"26","26","MIN. CELSO DE MELLO",5,"0"
2012,23,"22","22","MIN. MARCO AURÉLIO",5,"0"
2012,23,"28","28","MIN. GILMAR MENDES",5,"0"
2012,23,"18","18","MIN. CEZAR PELUSO",5,"0"
2012,23,"23","23","MIN. JOAQUIM BARBOSA",5,"0"
2012,23,"26","26","MIN. RICARDO LEWANDOWSKI",5,"0"
2012,23,"18","18","MIN. CÁRMEN LÚCIA",5,"0"
2012,23,"26","26","MIN. DIAS TOFFOLI",5,"0"
2012,23,"26","26","MIN. LUIZ FUX",5,"0"
2012,23,"36","36","MIN. ROSA WEBER",5,"0"
2012,23,"249","249","TOTAL",5,"0"
2012,24,"20","20","MIN. CELSO DE MELLO",5,"0"
2012,24,"26","26","MIN. MARCO AURÉLIO",5,"0"
2012,24,"24","24","MIN. GILMAR MENDES",5,"0"
2012,24,"16","16","MIN. CEZAR PELUSO",5,"0"
2012,24,"20","20","MIN. JOAQUIM BARBOSA",5,"0"
2012,24,"21","21","MIN. RICARDO LEWANDOWSKI",5,"0"
2012,24,"16","16","MIN. CÁRMEN LÚCIA",5,"0"
2012,24,"15","15","MIN. DIAS TOFFOLI",5,"0"
2012,24,"20","20","MIN. LUIZ FUX",5,"0"
2012,24,"26","26","MIN. ROSA WEBER",5,"0"
2012,24,"204","204","TOTAL",5,"0"
2012,25,"19","19","MIN. CELSO DE MELLO",5,"0"
2012,25,"24","24","MIN. MARCO AURÉLIO",5,"0"
2012,25,"23","23","MIN. GILMAR MENDES",5,"0"
2012,25,"26","26","MIN. CEZAR PELUSO",5,"0"
2012,25,"21","21","MIN. JOAQUIM BARBOSA",5,"0"
2012,25,"17","18","MIN. RICARDO LEWANDOWSKI",5,"1"
2012,25,"29","29","MIN. CÁRMEN LÚCIA",5,"0"
2012,25,"26","26","MIN. DIAS TOFFOLI",5,"0"
2012,25,"20","20","MIN. LUIZ FUX",5,"0"
2012,25,"37","37","MIN. ROSA WEBER",5,"0"
2012,25,"242","243","TOTAL",5,"1"
2012,28,"21","21","MIN. CELSO DE MELLO",5,"0"
2012,28,"25","25","MIN. MARCO AURÉLIO",5,"0"
2012,28,"22","22","MIN. GILMAR MENDES",5,"0"
2012,28,"24","24","MIN. CEZAR PELUSO",5,"0"
2012,28,"26","26","MIN. JOAQUIM BARBOSA",5,"0"
2012,28,"22","22","MIN. RICARDO LEWANDOWSKI",5,"0"
2012,28,"22","22","MIN. CÁRMEN LÚCIA",5,"0"
2012,28,"14","15","MIN. DIAS TOFFOLI",5,"1"
2012,28,"23","23","MIN. LUIZ FUX",5,"0"
2012,28,"20","20","MIN. ROSA WEBER",5,"0"
2012,28,"219","220","TOTAL",5,"1"
2012,29,"17","17","MIN. CELSO DE MELLO",5,"0"
2012,29,"13","13","MIN. MARCO AURÉLIO",5,"0"
2012,29,"19","19","MIN. GILMAR MENDES",5,"0"
2012,29,"19","19","MIN. CEZAR PELUSO",5,"0"
2012,29,"20","20","MIN. JOAQUIM BARBOSA",5,"0"
2012,29,"21","21","MIN. RICARDO LEWANDOWSKI",5,"0"
2012,29,"17","17","MIN. CÁRMEN LÚCIA",5,"0"
2012,29,"24","24","MIN. DIAS TOFFOLI",5,"0"
2012,29,"18","18","MIN. LUIZ FUX",5,"0"
2012,29,"23","23","MIN. ROSA WEBER",5,"0"
2012,29,"191","191","TOTAL",5,"0"
2012,30,"28","28","MIN. CELSO DE MELLO",5,"0"
2012,30,"27","27","MIN. MARCO AURÉLIO",5,"0"
2012,30,"17","17","MIN. GILMAR MENDES",5,"0"
2012,30,"20","20","MIN. CEZAR PELUSO",5,"0"
2012,30,"23","23","MIN. JOAQUIM BARBOSA",5,"0"
2012,30,"30","30","MIN. RICARDO LEWANDOWSKI",5,"0"
2012,30,"20","20","MIN. CÁRMEN LÚCIA",5,"0"
2012,30,"26","28","MIN. DIAS TOFFOLI",5,"2"
2012,30,"18","18","MIN. LUIZ FUX",5,"0"
2012,30,"22","22","MIN. ROSA WEBER",5,"0"
2012,30,"231","233","TOTAL",5,"2"
2012,31,"18","18","MIN. CELSO DE MELLO",5,"0"
2012,31,"15","15","MIN. MARCO AURÉLIO",5,"0"
2012,31,"21","21","MIN. GILMAR MENDES",5,"0"
2012,31,"15","15","MIN. CEZAR PELUSO",5,"0"
2012,31,"27","27","MIN. JOAQUIM BARBOSA",5,"0"
2012,31,"27","27","MIN. RICARDO LEWANDOWSKI",5,"0"
2012,31,"21","21","MIN. CÁRMEN LÚCIA",5,"0"
2012,31,"21","21","MIN. DIAS TOFFOLI",5,"0"
2012,31,"20","20","MIN. LUIZ FUX",5,"0"
2012,31,"26","26","MIN. ROSA WEBER",5,"0"
2012,31,"211","211","TOTAL",5,"0"
2012,1,"17","17","MIN. CELSO DE MELLO",6,"0"
2012,1,"23","23","MIN. MARCO AURÉLIO",6,"0"
2012,1,"15","15","MIN. GILMAR MENDES",6,"0"
2012,1,"19","19","MIN. CEZAR PELUSO",6,"0"
2012,1,"21","21","MIN. JOAQUIM BARBOSA",6,"0"
2012,1,"23","23","MIN. RICARDO LEWANDOWSKI",6,"0"
2012,1,"21","21","MIN. CÁRMEN LÚCIA",6,"0"
2012,1,"19","19","MIN. DIAS TOFFOLI",6,"0"
2012,1,"15","15","MIN. LUIZ FUX",6,"0"
2012,1,"32","32","MIN. ROSA WEBER",6,"0"
2012,1,"205","205","TOTAL",6,"0"
2012,4,"21","23","MIN. CELSO DE MELLO",6,"2"
2012,4,"18","18","MIN. MARCO AURÉLIO",6,"0"
2012,4,"20","20","MIN. GILMAR MENDES",6,"0"
2012,4,"19","19","MIN. CEZAR PELUSO",6,"0"
2012,4,"33","33","MIN. JOAQUIM BARBOSA",6,"0"
2012,4,"20","21","MIN. RICARDO LEWANDOWSKI",6,"1"
2012,4,"26","28","MIN. CÁRMEN LÚCIA",6,"2"
2012,4,"30","31","MIN. DIAS TOFFOLI",6,"1"
2012,4,"20","20","MIN. LUIZ FUX",6,"0"
2012,4,"25","26","MIN. ROSA WEBER",6,"1"
2012,4,"232","239","TOTAL",6,"7"
2012,5,"28","28","MIN. CELSO DE MELLO",6,"0"
2012,5,"24","24","MIN. MARCO AURÉLIO",6,"0"
2012,5,"13","13","MIN. GILMAR MENDES",6,"0"
2012,5,"22","22","MIN. CEZAR PELUSO",6,"0"
2012,5,"21","21","MIN. JOAQUIM BARBOSA",6,"0"
2012,5,"22","23","MIN. RICARDO LEWANDOWSKI",6,"1"
2012,5,"15","15","MIN. CÁRMEN LÚCIA",6,"0"
2012,5,"17","17","MIN. DIAS TOFFOLI",6,"0"
2012,5,"18","18","MIN. LUIZ FUX",6,"0"
2012,5,"42","43","MIN. ROSA WEBER",6,"1"
2012,5,"222","224","TOTAL",6,"2"
2012,6,"20","20","MIN. CELSO DE MELLO",6,"0"
2012,6,"17","17","MIN. MARCO AURÉLIO",6,"0"
2012,6,"18","19","MIN. GILMAR MENDES",6,"1"
2012,6,"22","22","MIN. CEZAR PELUSO",6,"0"
2012,6,"14","14","MIN. JOAQUIM BARBOSA",6,"0"
2012,6,"14","14","MIN. RICARDO LEWANDOWSKI",6,"0"
2012,6,"19","20","MIN. CÁRMEN LÚCIA",6,"1"
2012,6,"28","29","MIN. DIAS TOFFOLI",6,"1"
2012,6,"24","24","MIN. LUIZ FUX",6,"0"
2012,6,"16","17","MIN. ROSA WEBER",6,"1"
2012,6,"192","196","TOTAL",6,"4"
2012,7,"0","0","MIN. CELSO DE MELLO",6,"0"
2012,7,"0","0","MIN. MARCO AURÉLIO",6,"0"
2012,7,"0","0","MIN. GILMAR MENDES",6,"0"
2012,7,"0","0","MIN. CEZAR PELUSO",6,"0"
2012,7,"0","0","MIN. JOAQUIM BARBOSA",6,"0"
2012,7,"0","0","MIN. RICARDO LEWANDOWSKI",6,"0"
2012,7,"1","1","MIN. CÁRMEN LÚCIA",6,"0"
2012,7,"0","0","MIN. DIAS TOFFOLI",6,"0"
2012,7,"0","0","MIN. LUIZ FUX",6,"0"
2012,7,"0","0","MIN. ROSA WEBER",6,"0"
2012,7,"1","1","TOTAL",6,"0"
2012,8,"26","26","MIN. CELSO DE MELLO",6,"0"
2012,8,"14","14","MIN. MARCO AURÉLIO",6,"0"
2012,8,"21","21","MIN. GILMAR MENDES",6,"0"
2012,8,"24","24","MIN. CEZAR PELUSO",6,"0"
2012,8,"15","15","MIN. JOAQUIM BARBOSA",6,"0"
2012,8,"8","8","MIN. RICARDO LEWANDOWSKI",6,"0"
2012,8,"20","20","MIN. CÁRMEN LÚCIA",6,"0"
2012,8,"23","23","MIN. DIAS TOFFOLI",6,"0"
2012,8,"21","21","MIN. LUIZ FUX",6,"0"
2012,8,"31","31","MIN. ROSA WEBER",6,"0"
2012,8,"203","203","TOTAL",6,"0"
2012,11,"46","46","MIN. CELSO DE MELLO",6,"0"
2012,11,"35","35","MIN. MARCO AURÉLIO",6,"0"
2012,11,"36","36","MIN. GILMAR MENDES",6,"0"
2012,11,"39","39","MIN. CEZAR PELUSO",6,"0"
2012,11,"30","30","MIN. JOAQUIM BARBOSA",6,"0"
2012,11,"28","28","MIN. RICARDO LEWANDOWSKI",6,"0"
2012,11,"35","35","MIN. CÁRMEN LÚCIA",6,"0"
2012,11,"40","40","MIN. DIAS TOFFOLI",6,"0"
2012,11,"37","37","MIN. LUIZ FUX",6,"0"
2012,11,"38","38","MIN. ROSA WEBER",6,"0"
2012,11,"364","364","TOTAL",6,"0"
2012,12,"22","22","MIN. CELSO DE MELLO",6,"0"
2012,12,"15","15","MIN. MARCO AURÉLIO",6,"0"
2012,12,"25","25","MIN. GILMAR MENDES",6,"0"
2012,12,"26","26","MIN. CEZAR PELUSO",6,"0"
2012,12,"29","29","MIN. JOAQUIM BARBOSA",6,"0"
2012,12,"25","25","MIN. RICARDO LEWANDOWSKI",6,"0"
2012,12,"30","30","MIN. CÁRMEN LÚCIA",6,"0"
2012,12,"28","28","MIN. DIAS TOFFOLI",6,"0"
2012,12,"31","31","MIN. LUIZ FUX",6,"0"
2012,12,"33","33","MIN. ROSA WEBER",6,"0"
2012,12,"264","264","TOTAL",6,"0"
2012,13,"41","41","MIN. CELSO DE MELLO",6,"0"
2012,13,"28","28","MIN. MARCO AURÉLIO",6,"0"
2012,13,"24","24","MIN. GILMAR MENDES",6,"0"
2012,13,"28","28","MIN. CEZAR PELUSO",6,"0"
2012,13,"39","39","MIN. JOAQUIM BARBOSA",6,"0"
2012,13,"33","33","MIN. RICARDO LEWANDOWSKI",6,"0"
2012,13,"30","30","MIN. CÁRMEN LÚCIA",6,"0"
2012,13,"34","34","MIN. DIAS TOFFOLI",6,"0"
2012,13,"29","29","MIN. LUIZ FUX",6,"0"
2012,13,"28","28","MIN. ROSA WEBER",6,"0"
2012,13,"314","314","TOTAL",6,"0"
2012,14,"24","24","MIN. CELSO DE MELLO",6,"0"
2012,14,"19","19","MIN. MARCO AURÉLIO",6,"0"
2012,14,"22","22","MIN. GILMAR MENDES",6,"0"
2012,14,"24","24","MIN. CEZAR PELUSO",6,"0"
2012,14,"1","1","MIN. JOAQUIM BARBOSA",6,"0"
2012,14,"20","20","MIN. RICARDO LEWANDOWSKI",6,"0"
2012,14,"23","23","MIN. CÁRMEN LÚCIA",6,"0"
2012,14,"22","22","MIN. DIAS TOFFOLI",6,"0"
2012,14,"20","20","MIN. LUIZ FUX",6,"0"
2012,14,"21","21","MIN. ROSA WEBER",6,"0"
2012,14,"196","196","TOTAL",6,"0"
2012,15,"19","19","MIN. CELSO DE MELLO",6,"0"
2012,15,"13","13","MIN. MARCO AURÉLIO",6,"0"
2012,15,"25","25","MIN. GILMAR MENDES",6,"0"
2012,15,"21","21","MIN. CEZAR PELUSO",6,"0"
2012,15,"2","2","MIN. JOAQUIM BARBOSA",6,"0"
2012,15,"28","28","MIN. RICARDO LEWANDOWSKI",6,"0"
2012,15,"15","15","MIN. CÁRMEN LÚCIA",6,"0"
2012,15,"21","21","MIN. DIAS TOFFOLI",6,"0"
2012,15,"23","23","MIN. LUIZ FUX",6,"0"
2012,15,"17","17","MIN. ROSA WEBER",6,"0"
2012,15,"184","184","TOTAL",6,"0"
2012,18,"35","35","MIN. CELSO DE MELLO",6,"0"
2012,18,"33","34","MIN. MARCO AURÉLIO",6,"1"
2012,18,"31","33","MIN. GILMAR MENDES",6,"2"
2012,18,"44","46","MIN. CEZAR PELUSO",6,"2"
2012,18,"2","2","MIN. JOAQUIM BARBOSA",6,"0"
2012,18,"33","34","MIN. RICARDO LEWANDOWSKI",6,"1"
2012,18,"25","26","MIN. CÁRMEN LÚCIA",6,"1"
2012,18,"38","38","MIN. DIAS TOFFOLI",6,"0"
2012,18,"29","30","MIN. LUIZ FUX",6,"1"
2012,18,"32","33","MIN. ROSA WEBER",6,"1"
2012,18,"302","311","TOTAL",6,"9"
2012,19,"39","39","MIN. CELSO DE MELLO",6,"0"
2012,19,"30","31","MIN. MARCO AURÉLIO",6,"1"
2012,19,"29","29","MIN. GILMAR MENDES",6,"0"
2012,19,"23","23","MIN. CEZAR PELUSO",6,"0"
2012,19,"0","0","MIN. JOAQUIM BARBOSA",6,"0"
2012,19,"36","36","MIN. RICARDO LEWANDOWSKI",6,"0"
2012,19,"36","37","MIN. CÁRMEN LÚCIA",6,"1"
2012,19,"19","19","MIN. DIAS TOFFOLI",6,"0"
2012,19,"36","36","MIN. LUIZ FUX",6,"0"
2012,19,"28","29","MIN. ROSA WEBER",6,"1"
2012,19,"276","279","TOTAL",6,"3"
2012,20,"30","32","MIN. CELSO DE MELLO",6,"2"
2012,20,"32","33","MIN. MARCO AURÉLIO",6,"1"
2012,20,"18","21","MIN. GILMAR MENDES",6,"3"
2012,20,"19","20","MIN. CEZAR PELUSO",6,"1"
2012,20,"35","35","MIN. JOAQUIM BARBOSA",6,"0"
2012,20,"30","31","MIN. RICARDO LEWANDOWSKI",6,"1"
2012,20,"24","25","MIN. CÁRMEN LÚCIA",6,"1"
2012,20,"34","36","MIN. DIAS TOFFOLI",6,"2"
2012,20,"41","43","MIN. LUIZ FUX",6,"2"
2012,20,"33","34","MIN. ROSA WEBER",6,"1"
2012,20,"296","310","TOTAL",6,"14"
2012,21,"28","28","MIN. CELSO DE MELLO",6,"0"
2012,21,"22","24","MIN. MARCO AURÉLIO",6,"2"
2012,21,"20","22","MIN. GILMAR MENDES",6,"2"
2012,21,"22","23","MIN. CEZAR PELUSO",6,"1"
2012,21,"22","22","MIN. JOAQUIM BARBOSA",6,"0"
2012,21,"26","27","MIN. RICARDO LEWANDOWSKI",6,"1"
2012,21,"16","19","MIN. CÁRMEN LÚCIA",6,"3"
2012,21,"23","24","MIN. DIAS TOFFOLI",6,"1"
2012,21,"29","31","MIN. LUIZ FUX",6,"2"
2012,21,"21","22","MIN. ROSA WEBER",6,"1"
2012,21,"229","242","TOTAL",6,"13"
2012,22,"29","30","MIN. CELSO DE MELLO",6,"1"
2012,22,"27","27","MIN. MARCO AURÉLIO",6,"0"
2012,22,"31","32","MIN. GILMAR MENDES",6,"1"
2012,22,"20","20","MIN. CEZAR PELUSO",6,"0"
2012,22,"33","34","MIN. JOAQUIM BARBOSA",6,"1"
2012,22,"16","16","MIN. RICARDO LEWANDOWSKI",6,"0"
2012,22,"25","25","MIN. CÁRMEN LÚCIA",6,"0"
2012,22,"22","23","MIN. DIAS TOFFOLI",6,"1"
2012,22,"37","37","MIN. LUIZ FUX",6,"0"
2012,22,"16","16","MIN. ROSA WEBER",6,"0"
2012,22,"256","260","TOTAL",6,"4"
2012,25,"32","32","MIN. CELSO DE MELLO",6,"0"
2012,25,"54","54","MIN. MARCO AURÉLIO",6,"0"
2012,25,"42","42","MIN. GILMAR MENDES",6,"0"
2012,25,"45","45","MIN. CEZAR PELUSO",6,"0"
2012,25,"49","49","MIN. JOAQUIM BARBOSA",6,"0"
2012,25,"34","34","MIN. RICARDO LEWANDOWSKI",6,"0"
2012,25,"53","53","MIN. CÁRMEN LÚCIA",6,"0"
2012,25,"44","44","MIN. DIAS TOFFOLI",6,"0"
2012,25,"38","38","MIN. LUIZ FUX",6,"0"
2012,25,"50","50","MIN. ROSA WEBER",6,"0"
2012,25,"441","441","TOTAL",6,"0"
2012,26,"33","34","MIN. CELSO DE MELLO",6,"1"
2012,26,"30","30","MIN. MARCO AURÉLIO",6,"0"
2012,26,"46","46","MIN. GILMAR MENDES",6,"0"
2012,26,"38","38","MIN. CEZAR PELUSO",6,"0"
2012,26,"35","38","MIN. JOAQUIM BARBOSA",6,"3"
2012,26,"30","30","MIN. RICARDO LEWANDOWSKI",6,"0"
2012,26,"41","41","MIN. CÁRMEN LÚCIA",6,"0"
2012,26,"40","40","MIN. DIAS TOFFOLI",6,"0"
2012,26,"37","39","MIN. LUIZ FUX",6,"2"
2012,26,"49","49","MIN. ROSA WEBER",6,"0"
2012,26,"379","385","TOTAL",6,"6"
2012,27,"22","22","MIN. CELSO DE MELLO",6,"0"
2012,27,"44","44","MIN. MARCO AURÉLIO",6,"0"
2012,27,"42","42","MIN. GILMAR MENDES",6,"0"
2012,27,"36","36","MIN. CEZAR PELUSO",6,"0"
2012,27,"42","42","MIN. JOAQUIM BARBOSA",6,"0"
2012,27,"21","21","MIN. RICARDO LEWANDOWSKI",6,"0"
2012,27,"24","24","MIN. CÁRMEN LÚCIA",6,"0"
2012,27,"39","39","MIN. DIAS TOFFOLI",6,"0"
2012,27,"45","45","MIN. LUIZ FUX",6,"0"
2012,27,"41","41","MIN. ROSA WEBER",6,"0"
2012,27,"356","356","TOTAL",6,"0"
2012,28,"29","29","MIN. CELSO DE MELLO",6,"0"
2012,28,"35","35","MIN. MARCO AURÉLIO",6,"0"
2012,28,"27","27","MIN. GILMAR MENDES",6,"0"
2012,28,"27","27","MIN. CEZAR PELUSO",6,"0"
2012,28,"25","25","MIN. JOAQUIM BARBOSA",6,"0"
2012,28,"21","21","MIN. RICARDO LEWANDOWSKI",6,"0"
2012,28,"33","33","MIN. CÁRMEN LÚCIA",6,"0"
2012,28,"28","28","MIN. DIAS TOFFOLI",6,"0"
2012,28,"38","38","MIN. LUIZ FUX",6,"0"
2012,28,"28","28","MIN. ROSA WEBER",6,"0"
2012,28,"291","291","TOTAL",6,"0"
2012,29,"20","20","MIN. CELSO DE MELLO",6,"0"
2012,29,"28","29","MIN. MARCO AURÉLIO",6,"1"
2012,29,"16","19","MIN. GILMAR MENDES",6,"3"
2012,29,"26","26","MIN. CEZAR PELUSO",6,"0"
2012,29,"27","27","MIN. JOAQUIM BARBOSA",6,"0"
2012,29,"26","26","MIN. RICARDO LEWANDOWSKI",6,"0"
2012,29,"23","23","MIN. CÁRMEN LÚCIA",6,"0"
2012,29,"25","27","MIN. DIAS TOFFOLI",6,"2"
2012,29,"29","30","MIN. LUIZ FUX",6,"1"
2012,29,"23","23","MIN. ROSA WEBER",6,"0"
2012,29,"243","250","TOTAL",6,"7"
2012,2,"12","12","MIN. CELSO DE MELLO",7,"0"
2012,2,"13","13","MIN. MARCO AURÉLIO",7,"0"
2012,2,"10","10","MIN. GILMAR MENDES",7,"0"
2012,2,"15","15","MIN. CEZAR PELUSO",7,"0"
2012,2,"16","16","MIN. JOAQUIM BARBOSA",7,"0"
2012,2,"9","9","MIN. RICARDO LEWANDOWSKI",7,"0"
2012,2,"15","15","MIN. CÁRMEN LÚCIA",7,"0"
2012,2,"16","16","MIN. DIAS TOFFOLI",7,"0"
2012,2,"21","21","MIN. LUIZ FUX",7,"0"
2012,2,"17","17","MIN. ROSA WEBER",7,"0"
2012,2,"144","144","TOTAL",7,"0"
2012,3,"22","22","MIN. CELSO DE MELLO",7,"0"
2012,3,"21","21","MIN. MARCO AURÉLIO",7,"0"
2012,3,"23","23","MIN. GILMAR MENDES",7,"0"
2012,3,"12","12","MIN. CEZAR PELUSO",7,"0"
2012,3,"14","14","MIN. JOAQUIM BARBOSA",7,"0"
2012,3,"17","17","MIN. RICARDO LEWANDOWSKI",7,"0"
2012,3,"12","12","MIN. CÁRMEN LÚCIA",7,"0"
2012,3,"10","10","MIN. DIAS TOFFOLI",7,"0"
2012,3,"22","22","MIN. LUIZ FUX",7,"0"
2012,3,"10","11","MIN. ROSA WEBER",7,"1"
2012,3,"163","164","TOTAL",7,"1"
2012,4,"12","12","MIN. CELSO DE MELLO",7,"0"
2012,4,"6","6","MIN. MARCO AURÉLIO",7,"0"
2012,4,"9","9","MIN. GILMAR MENDES",7,"0"
2012,4,"15","15","MIN. CEZAR PELUSO",7,"0"
2012,4,"11","11","MIN. JOAQUIM BARBOSA",7,"0"
2012,4,"11","11","MIN. RICARDO LEWANDOWSKI",7,"0"
2012,4,"15","15","MIN. CÁRMEN LÚCIA",7,"0"
2012,4,"11","11","MIN. DIAS TOFFOLI",7,"0"
2012,4,"19","19","MIN. LUIZ FUX",7,"0"
2012,4,"8","8","MIN. ROSA WEBER",7,"0"
2012,4,"117","117","TOTAL",7,"0"
2012,5,"20","20","MIN. CELSO DE MELLO",7,"0"
2012,5,"15","15","MIN. MARCO AURÉLIO",7,"0"
2012,5,"11","11","MIN. GILMAR MENDES",7,"0"
2012,5,"13","13","MIN. CEZAR PELUSO",7,"0"
2012,5,"9","9","MIN. JOAQUIM BARBOSA",7,"0"
2012,5,"22","22","MIN. RICARDO LEWANDOWSKI",7,"0"
2012,5,"9","9","MIN. CÁRMEN LÚCIA",7,"0"
2012,5,"12","12","MIN. DIAS TOFFOLI",7,"0"
2012,5,"27","27","MIN. LUIZ FUX",7,"0"
2012,5,"14","14","MIN. ROSA WEBER",7,"0"
2012,5,"152","152","TOTAL",7,"0"
2012,6,"19","19","MIN. CELSO DE MELLO",7,"0"
2012,6,"14","14","MIN. MARCO AURÉLIO",7,"0"
2012,6,"14","14","MIN. GILMAR MENDES",7,"0"
2012,6,"12","12","MIN. CEZAR PELUSO",7,"0"
2012,6,"12","12","MIN. JOAQUIM BARBOSA",7,"0"
2012,6,"5","5","MIN. RICARDO LEWANDOWSKI",7,"0"
2012,6,"18","18","MIN. CÁRMEN LÚCIA",7,"0"
2012,6,"15","15","MIN. DIAS TOFFOLI",7,"0"
2012,6,"14","14","MIN. LUIZ FUX",7,"0"
2012,6,"20","20","MIN. ROSA WEBER",7,"0"
2012,6,"143","143","TOTAL",7,"0"
2012,9,"26","26","MIN. CELSO DE MELLO",7,"0"
2012,9,"18","19","MIN. MARCO AURÉLIO",7,"1"
2012,9,"16","16","MIN. GILMAR MENDES",7,"0"
2012,9,"10","10","MIN. CEZAR PELUSO",7,"0"
2012,9,"19","20","MIN. JOAQUIM BARBOSA",7,"1"
2012,9,"24","24","MIN. RICARDO LEWANDOWSKI",7,"0"
2012,9,"9","10","MIN. CÁRMEN LÚCIA",7,"1"
2012,9,"18","18","MIN. DIAS TOFFOLI",7,"0"
2012,9,"22","22","MIN. LUIZ FUX",7,"0"
2012,9,"27","27","MIN. ROSA WEBER",7,"0"
2012,9,"189","192","TOTAL",7,"3"
2012,10,"14","14","MIN. CELSO DE MELLO",7,"0"
2012,10,"13","13","MIN. MARCO AURÉLIO",7,"0"
2012,10,"19","19","MIN. GILMAR MENDES",7,"0"
2012,10,"19","19","MIN. CEZAR PELUSO",7,"0"
2012,10,"20","20","MIN. JOAQUIM BARBOSA",7,"0"
2012,10,"17","17","MIN. RICARDO LEWANDOWSKI",7,"0"
2012,10,"9","9","MIN. CÁRMEN LÚCIA",7,"0"
2012,10,"11","11","MIN. DIAS TOFFOLI",7,"0"
2012,10,"14","14","MIN. LUIZ FUX",7,"0"
2012,10,"19","19","MIN. ROSA WEBER",7,"0"
